client_id,sex,birth,age,s_idclient
c_3791,m,1995.0,27.0,c
c_2794,f,1993.0,29.0,c
c_2653,m,1984.0,38.0,c
c_188,f,1967.0,55.0,c
c_1818,f,1966.0,56.0,c
c_7627,f,1973.0,49.0,c
c_4521,m,1961.0,61.0,c
c_3634,m,1963.0,59.0,c
c_5309,f,1998.0,24.0,c
c_1162,f,1958.0,64.0,c
c_600,m,1995.0,27.0,c
c_5661,f,1969.0,53.0,c
c_5369,f,1993.0,29.0,c
c_7045,f,1997.0,25.0,c
c_5056,f,1991.0,31.0,c
c_3197,m,1950.0,72.0,c
c_3876,m,1985.0,37.0,c
c_7524,f,2000.0,22.0,c
c_6928,m,1976.0,46.0,c
c_2482,f,1991.0,31.0,c
c_7874,m,1982.0,40.0,c
c_8253,f,2001.0,21.0,c
c_692,m,2004.0,18.0,c
c_1834,f,1997.0,25.0,c
c_2390,f,1970.0,52.0,c
c_8573,f,1973.0,49.0,c
c_3259,m,1962.0,60.0,c
c_4197,f,1982.0,40.0,c
c_3664,f,1942.0,80.0,c
c_6011,f,1973.0,49.0,c
c_5475,f,2002.0,20.0,c
c_1443,m,1956.0,66.0,c
c_3496,f,1957.0,65.0,c
c_4671,f,1944.0,78.0,c
c_4037,f,1994.0,28.0,c
c_5094,m,1997.0,25.0,c
c_2459,f,2004.0,18.0,c
c_1980,f,1998.0,24.0,c
c_72,m,1968.0,54.0,c
c_6322,m,1970.0,52.0,c
c_8195,f,1979.0,43.0,c
c_3705,f,1998.0,24.0,c
c_3946,f,1956.0,66.0,c
c_6571,f,1936.0,86.0,c
c_2223,f,1969.0,53.0,c
c_3718,m,1990.0,32.0,c
c_3352,m,1967.0,55.0,c
c_3192,f,1992.0,30.0,c
c_3541,f,1988.0,34.0,c
c_8558,f,1956.0,66.0,c
c_3016,f,1997.0,25.0,c
c_3180,f,1957.0,65.0,c
c_5916,m,2004.0,18.0,c
c_4378,m,2004.0,18.0,c
c_6269,f,1993.0,29.0,c
c_7272,m,2001.0,21.0,c
c_388,f,1937.0,85.0,c
c_8329,m,2004.0,18.0,c
c_8110,m,1995.0,27.0,c
c_1740,m,1968.0,54.0,c
c_3432,m,2001.0,21.0,c
c_2620,m,1992.0,30.0,c
c_7906,m,1999.0,23.0,c
c_677,f,1973.0,49.0,c
c_6328,m,1976.0,46.0,c
c_4986,f,1986.0,36.0,c
c_5511,f,1976.0,46.0,c
c_5601,f,1962.0,60.0,c
c_5672,f,1969.0,53.0,c
c_8250,m,1951.0,71.0,c
c_7664,m,1980.0,42.0,c
c_2128,f,1977.0,45.0,c
c_6960,f,1986.0,36.0,c
c_2926,f,1991.0,31.0,c
c_5499,f,1999.0,23.0,c
c_476,f,1989.0,33.0,c
c_5118,f,1994.0,28.0,c
c_4187,f,1981.0,41.0,c
c_7304,m,1977.0,45.0,c
c_3688,f,1969.0,53.0,c
c_2245,m,1976.0,46.0,c
c_7050,f,1996.0,26.0,c
c_6531,f,1987.0,35.0,c
c_4890,f,1964.0,58.0,c
c_5250,m,1985.0,37.0,c
c_1399,f,1995.0,27.0,c
c_213,f,1991.0,31.0,c
c_6964,m,1974.0,48.0,c
c_3324,f,1961.0,61.0,c
c_2176,f,1983.0,39.0,c
c_6919,f,1992.0,30.0,c
c_3256,f,2004.0,18.0,c
c_7115,m,1977.0,45.0,c
c_4296,f,1972.0,50.0,c
c_4396,f,1977.0,45.0,c
c_6425,m,1942.0,80.0,c
c_8073,m,1982.0,40.0,c
c_5392,f,1947.0,75.0,c
c_2235,m,1973.0,49.0,c
c_5559,f,1947.0,75.0,c
c_6875,m,1963.0,59.0,c
c_6660,f,1989.0,33.0,c
c_8054,f,1996.0,26.0,c
c_8123,f,1994.0,28.0,c
c_3522,f,1994.0,28.0,c
c_73,m,1987.0,35.0,c
c_7623,f,1973.0,49.0,c
c_2663,m,1999.0,23.0,c
c_6089,f,1997.0,25.0,c
c_3185,m,2004.0,18.0,c
c_3720,f,1974.0,48.0,c
c_184,m,2004.0,18.0,c
c_3562,f,1976.0,46.0,c
c_1373,m,1987.0,35.0,c
c_7587,f,1936.0,86.0,c
c_2621,f,1964.0,58.0,c
c_6854,m,1963.0,59.0,c
c_4021,f,1980.0,42.0,c
c_2162,f,1989.0,33.0,c
c_2408,f,1996.0,26.0,c
c_1573,f,1992.0,30.0,c
c_7324,f,1987.0,35.0,c
c_6728,f,1957.0,65.0,c
c_8277,f,1977.0,45.0,c
c_14,f,1971.0,51.0,c
c_5552,f,1985.0,37.0,c
c_4732,m,2001.0,21.0,c
c_4739,m,1992.0,30.0,c
c_7633,m,2002.0,20.0,c
c_5353,f,2004.0,18.0,c
c_3736,f,1998.0,24.0,c
c_7033,f,1953.0,69.0,c
c_2982,f,1990.0,32.0,c
c_8382,f,1975.0,47.0,c
c_8206,m,1969.0,53.0,c
c_471,f,1997.0,25.0,c
c_3563,f,1945.0,77.0,c
c_2196,f,1989.0,33.0,c
c_3983,f,1955.0,67.0,c
c_4641,m,1963.0,59.0,c
c_486,m,1996.0,26.0,c
c_5993,f,1984.0,38.0,c
c_1147,f,1998.0,24.0,c
c_7240,m,1978.0,44.0,c
c_7666,m,1986.0,36.0,c
c_6985,f,1989.0,33.0,c
c_1572,f,1996.0,26.0,c
c_2100,m,1991.0,31.0,c
c_1586,f,1959.0,63.0,c
c_4055,f,2000.0,22.0,c
c_7970,m,2002.0,20.0,c
c_1731,f,1974.0,48.0,c
c_1170,m,1988.0,34.0,c
c_1841,f,1939.0,83.0,c
c_1942,m,1987.0,35.0,c
c_5296,f,1957.0,65.0,c
c_6874,f,1988.0,34.0,c
c_3590,m,1997.0,25.0,c
c_3323,m,1966.0,56.0,c
c_4745,f,2004.0,18.0,c
c_7208,m,1979.0,43.0,c
c_5238,f,1982.0,40.0,c
c_8526,f,1965.0,57.0,c
c_1473,f,1986.0,36.0,c
c_1565,m,1999.0,23.0,c
c_5458,f,1979.0,43.0,c
c_2232,f,1976.0,46.0,c
c_7656,m,1956.0,66.0,c
c_968,m,1979.0,43.0,c
c_7371,m,1998.0,24.0,c
c_7181,f,1992.0,30.0,c
c_4302,m,1975.0,47.0,c
c_3215,m,2004.0,18.0,c
c_3238,f,1995.0,27.0,c
c_6467,f,1975.0,47.0,c
c_7521,m,1975.0,47.0,c
c_4713,f,1970.0,52.0,c
c_7474,m,1954.0,68.0,c
c_6948,m,2003.0,19.0,c
c_1626,f,1999.0,23.0,c
c_7780,m,2003.0,19.0,c
c_7213,m,1979.0,43.0,c
c_6633,m,1990.0,32.0,c
c_1256,f,1966.0,56.0,c
c_7868,m,1971.0,51.0,c
c_6961,m,1996.0,26.0,c
c_3560,f,1995.0,27.0,c
c_5042,m,1995.0,27.0,c
c_5199,f,2004.0,18.0,c
c_1960,f,1960.0,62.0,c
c_159,m,1997.0,25.0,c
c_7287,f,1978.0,44.0,c
c_4162,f,1982.0,40.0,c
c_6457,f,1975.0,47.0,c
c_5149,f,2004.0,18.0,c
c_3707,m,1967.0,55.0,c
c_7,f,1967.0,55.0,c
c_1803,m,1986.0,36.0,c
c_2718,f,1950.0,72.0,c
c_2554,m,1975.0,47.0,c
c_7290,f,1962.0,60.0,c
c_5590,m,1984.0,38.0,c
c_4825,f,1971.0,51.0,c
c_3294,f,1970.0,52.0,c
c_508,f,1950.0,72.0,c
c_527,f,1988.0,34.0,c
c_4419,m,2004.0,18.0,c
c_6526,f,1981.0,41.0,c
c_1864,f,1992.0,30.0,c
c_7628,m,1961.0,61.0,c
c_3551,f,1956.0,66.0,c
c_481,f,1941.0,81.0,c
c_1018,f,1993.0,29.0,c
c_4840,m,1972.0,50.0,c
c_2905,f,1958.0,64.0,c
c_120,f,1998.0,24.0,c
c_617,m,1978.0,44.0,c
c_6963,m,1973.0,49.0,c
c_7171,m,2002.0,20.0,c
c_1853,m,1988.0,34.0,c
c_8208,f,2004.0,18.0,c
c_410,m,1969.0,53.0,c
c_7721,m,1978.0,44.0,c
c_2302,f,1992.0,30.0,c
c_1203,f,1993.0,29.0,c
c_2221,m,1997.0,25.0,c
c_8394,m,1982.0,40.0,c
c_5861,f,1978.0,44.0,c
c_761,f,1999.0,23.0,c
c_4808,m,1986.0,36.0,c
c_6794,f,1985.0,37.0,c
c_1066,m,2001.0,21.0,c
c_1177,f,1977.0,45.0,c
c_3687,f,1984.0,38.0,c
c_1670,f,1997.0,25.0,c
c_6384,m,1983.0,39.0,c
c_3370,f,2002.0,20.0,c
c_6383,f,1968.0,54.0,c
c_1210,m,1997.0,25.0,c
c_8321,m,1986.0,36.0,c
c_263,m,1964.0,58.0,c
c_4340,m,1988.0,34.0,c
c_3697,m,1994.0,28.0,c
c_3967,m,1972.0,50.0,c
c_4206,m,1963.0,59.0,c
c_7376,f,1967.0,55.0,c
c_186,m,1950.0,72.0,c
c_1128,f,1963.0,59.0,c
c_6955,f,1958.0,64.0,c
c_4556,m,1991.0,31.0,c
c_3635,f,2004.0,18.0,c
c_2331,f,1954.0,68.0,c
c_8607,m,1974.0,48.0,c
c_8482,f,1971.0,51.0,c
c_936,f,1938.0,84.0,c
c_5985,f,1935.0,87.0,c
c_7212,f,1975.0,47.0,c
c_7491,f,2003.0,19.0,c
c_1906,f,2004.0,18.0,c
c_6313,m,1976.0,46.0,c
c_6527,m,1956.0,66.0,c
c_7204,f,1992.0,30.0,c
c_3904,m,1978.0,44.0,c
c_7640,m,2001.0,21.0,c
c_2068,m,1977.0,45.0,c
c_7765,m,2004.0,18.0,c
c_3680,f,1966.0,56.0,c
c_2179,m,1942.0,80.0,c
c_4337,f,1935.0,87.0,c
c_3004,m,2004.0,18.0,c
c_7380,f,1933.0,89.0,c
c_7624,m,2001.0,21.0,c
c_5845,f,2000.0,22.0,c
c_3329,m,2004.0,18.0,c
c_6330,f,1987.0,35.0,c
c_5880,m,1979.0,43.0,c
c_4446,f,1956.0,66.0,c
c_4276,f,1942.0,80.0,c
c_5924,f,1982.0,40.0,c
c_8182,f,2004.0,18.0,c
c_53,f,1965.0,57.0,c
c_6787,m,1969.0,53.0,c
c_6020,m,1994.0,28.0,c
c_398,m,1970.0,52.0,c
c_3099,m,1999.0,23.0,c
c_1164,f,1950.0,72.0,c
c_2361,f,1984.0,38.0,c
c_2206,f,1979.0,43.0,c
c_5253,f,1996.0,26.0,c
c_2752,m,2003.0,19.0,c
c_3270,f,1980.0,42.0,c
c_4216,m,1988.0,34.0,c
c_192,f,2003.0,19.0,c
c_8163,f,1982.0,40.0,c
c_2840,f,1989.0,33.0,c
c_3903,m,1988.0,34.0,c
c_4383,f,1988.0,34.0,c
c_1020,m,1975.0,47.0,c
c_3020,m,1961.0,61.0,c
c_2592,f,1992.0,30.0,c
c_4848,m,1953.0,69.0,c
c_7747,m,2000.0,22.0,c
c_5505,m,1952.0,70.0,c
c_7499,f,1977.0,45.0,c
c_50,f,1994.0,28.0,c
c_7663,m,1988.0,34.0,c
c_3218,f,1930.0,92.0,c
c_683,f,1958.0,64.0,c
c_5017,m,1981.0,41.0,c
c_3845,m,1981.0,41.0,c
c_962,m,2004.0,18.0,c
c_1781,m,2003.0,19.0,c
c_8068,f,2002.0,20.0,c
c_4943,f,1971.0,51.0,c
c_7945,m,1976.0,46.0,c
c_5768,f,1968.0,54.0,c
c_606,f,1982.0,40.0,c
c_5329,m,2004.0,18.0,c
c_5400,m,1966.0,56.0,c
c_2631,m,1961.0,61.0,c
c_2751,f,1979.0,43.0,c
c_3114,m,1970.0,52.0,c
c_1287,f,1962.0,60.0,c
c_8530,m,1949.0,73.0,c
c_2052,m,1982.0,40.0,c
c_1923,m,1979.0,43.0,c
c_4372,m,1942.0,80.0,c
c_6008,f,1956.0,66.0,c
c_2150,f,1984.0,38.0,c
c_2949,f,1998.0,24.0,c
c_8354,f,2002.0,20.0,c
c_4377,m,1975.0,47.0,c
c_1583,m,1955.0,67.0,c
c_3706,m,1987.0,35.0,c
c_5079,m,1968.0,54.0,c
c_5911,f,1974.0,48.0,c
c_3803,m,1983.0,39.0,c
c_8230,f,1999.0,23.0,c
c_3258,m,1996.0,26.0,c
c_780,m,1989.0,33.0,c
c_7494,f,1995.0,27.0,c
c_6277,f,2004.0,18.0,c
c_2535,m,2003.0,19.0,c
c_4379,f,1988.0,34.0,c
c_4084,m,1999.0,23.0,c
c_7744,m,1997.0,25.0,c
c_1983,m,1972.0,50.0,c
c_2137,m,1973.0,49.0,c
c_1795,m,1997.0,25.0,c
c_1250,f,1979.0,43.0,c
c_1566,m,2004.0,18.0,c
c_3766,m,1989.0,33.0,c
c_7215,f,1982.0,40.0,c
c_1461,f,1976.0,46.0,c
c_2299,f,1955.0,67.0,c
c_3201,f,1987.0,35.0,c
c_1235,m,1985.0,37.0,c
c_7615,f,1986.0,36.0,c
c_4354,m,1958.0,64.0,c
c_1465,m,1979.0,43.0,c
c_5795,f,1955.0,67.0,c
c_206,f,1989.0,33.0,c
c_2241,f,1962.0,60.0,c
c_1837,f,1954.0,68.0,c
c_8041,m,1971.0,51.0,c
c_1212,m,1974.0,48.0,c
c_3733,f,1949.0,73.0,c
c_890,f,2002.0,20.0,c
c_3818,m,1995.0,27.0,c
c_5815,f,1984.0,38.0,c
c_2656,f,1999.0,23.0,c
c_5158,m,1982.0,40.0,c
c_7745,f,2001.0,21.0,c
c_7766,f,1992.0,30.0,c
c_8490,f,1992.0,30.0,c
c_950,f,2002.0,20.0,c
c_4843,m,1994.0,28.0,c
c_4769,m,1998.0,24.0,c
c_2032,f,1988.0,34.0,c
c_1589,m,1953.0,69.0,c
c_987,m,1954.0,68.0,c
c_601,f,1990.0,32.0,c
c_5336,f,1968.0,54.0,c
c_4066,m,1949.0,73.0,c
c_1038,m,2002.0,20.0,c
c_3140,f,2002.0,20.0,c
c_4399,m,1956.0,66.0,c
c_5605,f,1969.0,53.0,c
c_1823,m,2002.0,20.0,c
c_7352,m,1980.0,42.0,c
c_8051,f,1992.0,30.0,c
c_6125,m,1968.0,54.0,c
c_1148,m,1958.0,64.0,c
c_3701,f,1979.0,43.0,c
c_3029,f,1977.0,45.0,c
c_4904,f,1983.0,39.0,c
c_3311,f,2000.0,22.0,c
c_5529,f,1986.0,36.0,c
c_3096,f,1946.0,76.0,c
c_3558,m,2003.0,19.0,c
c_6574,f,1956.0,66.0,c
c_8103,f,1992.0,30.0,c
c_7450,m,1974.0,48.0,c
c_207,f,1992.0,30.0,c
c_5949,m,1985.0,37.0,c
c_3478,f,1987.0,35.0,c
c_3552,m,2003.0,19.0,c
c_529,f,2002.0,20.0,c
c_781,f,1980.0,42.0,c
c_4654,f,1996.0,26.0,c
c_5623,f,2004.0,18.0,c
c_5478,m,1954.0,68.0,c
c_4295,m,1987.0,35.0,c
c_24,f,1972.0,50.0,c
c_156,m,1989.0,33.0,c
c_2543,m,1952.0,70.0,c
c_7617,m,2004.0,18.0,c
c_7771,f,1945.0,77.0,c
c_7993,f,1972.0,50.0,c
c_3656,f,1997.0,25.0,c
c_7424,m,1966.0,56.0,c
c_1332,m,1983.0,39.0,c
c_2125,m,1963.0,59.0,c
c_1233,f,1970.0,52.0,c
c_5482,f,1971.0,51.0,c
c_2993,m,1964.0,58.0,c
c_3679,f,1989.0,33.0,c
c_3804,m,1977.0,45.0,c
c_7535,m,1986.0,36.0,c
c_327,m,1986.0,36.0,c
c_3457,m,1990.0,32.0,c
c_390,f,1982.0,40.0,c
c_8158,m,1984.0,38.0,c
c_7756,f,1994.0,28.0,c
c_5887,f,1969.0,53.0,c
c_3028,f,1979.0,43.0,c
c_2881,m,1992.0,30.0,c
c_2909,m,2004.0,18.0,c
c_2652,m,1970.0,52.0,c
c_6168,f,1977.0,45.0,c
c_8050,f,1994.0,28.0,c
c_3543,m,1979.0,43.0,c
c_521,m,1970.0,52.0,c
c_2617,m,1957.0,65.0,c
c_609,m,2004.0,18.0,c
c_5801,f,1968.0,54.0,c
c_6094,f,1977.0,45.0,c
c_5662,f,1998.0,24.0,c
c_7836,m,1976.0,46.0,c
c_2687,m,1952.0,70.0,c
c_8288,m,1982.0,40.0,c
c_4821,f,1950.0,72.0,c
c_1759,f,2001.0,21.0,c
c_442,f,2004.0,18.0,c
c_1240,m,2003.0,19.0,c
c_6297,f,1969.0,53.0,c
c_3359,f,1995.0,27.0,c
c_6500,f,1960.0,62.0,c
c_6310,m,1998.0,24.0,c
c_1074,f,1978.0,44.0,c
c_7722,m,1955.0,67.0,c
c_3430,f,1973.0,49.0,c
c_1537,m,1976.0,46.0,c
c_5953,m,1986.0,36.0,c
c_6528,m,2004.0,18.0,c
c_99,m,1963.0,59.0,c
c_7291,m,1959.0,63.0,c
c_7880,m,1994.0,28.0,c
c_356,m,1983.0,39.0,c
c_3588,m,1964.0,58.0,c
c_158,m,1953.0,69.0,c
c_5452,f,1981.0,41.0,c
c_4532,f,1972.0,50.0,c
c_1866,f,1993.0,29.0,c
c_4190,f,1964.0,58.0,c
c_275,f,1951.0,71.0,c
c_1120,m,1981.0,41.0,c
c_7294,f,1966.0,56.0,c
c_1114,f,1978.0,44.0,c
c_3252,m,1952.0,70.0,c
c_1140,m,2003.0,19.0,c
c_7073,m,1967.0,55.0,c
c_2925,m,1967.0,55.0,c
c_8298,f,1965.0,57.0,c
c_8428,m,1979.0,43.0,c
c_4127,f,1971.0,51.0,c
c_1720,m,1996.0,26.0,c
c_4449,f,1978.0,44.0,c
c_3398,f,1989.0,33.0,c
c_6366,m,1988.0,34.0,c
c_8478,f,1987.0,35.0,c
c_3234,f,1978.0,44.0,c
c_6934,f,1977.0,45.0,c
c_7345,f,1997.0,25.0,c
c_8152,f,1977.0,45.0,c
c_7963,m,1963.0,59.0,c
c_5973,m,1968.0,54.0,c
c_8049,f,1995.0,27.0,c
c_7684,f,2000.0,22.0,c
c_8039,f,1968.0,54.0,c
c_70,m,1961.0,61.0,c
c_7941,m,2004.0,18.0,c
c_6465,m,1962.0,60.0,c
c_690,f,1963.0,59.0,c
c_4006,f,1975.0,47.0,c
c_5821,f,1975.0,47.0,c
c_4256,f,1996.0,26.0,c
c_1424,m,1991.0,31.0,c
c_5298,m,1999.0,23.0,c
c_1677,f,1953.0,69.0,c
c_3073,m,1976.0,46.0,c
c_1263,f,1964.0,58.0,c
c_6792,f,1991.0,31.0,c
c_6263,m,1978.0,44.0,c
c_4061,m,1957.0,65.0,c
c_3678,f,1969.0,53.0,c
c_3176,m,1993.0,29.0,c
c_283,m,1996.0,26.0,c
c_5753,m,1948.0,74.0,c
c_5743,f,1977.0,45.0,c
c_221,m,1948.0,74.0,c
c_5630,f,1999.0,23.0,c
c_179,m,1982.0,40.0,c
c_3703,m,1964.0,58.0,c
c_4085,m,1981.0,41.0,c
c_88,f,1957.0,65.0,c
c_2448,f,1978.0,44.0,c
c_869,m,1991.0,31.0,c
c_1776,f,1980.0,42.0,c
c_1486,m,1974.0,48.0,c
c_7767,f,1960.0,62.0,c
c_4546,m,1992.0,30.0,c
c_7078,f,1965.0,57.0,c
c_4269,m,1960.0,62.0,c
c_7555,m,1981.0,41.0,c
c_621,m,1993.0,29.0,c
c_5378,m,2004.0,18.0,c
c_4996,m,1978.0,44.0,c
c_4993,f,1957.0,65.0,c
c_1542,f,1963.0,59.0,c
c_5816,m,1964.0,58.0,c
c_1798,f,1940.0,82.0,c
c_625,f,1992.0,30.0,c
c_2370,m,1985.0,37.0,c
c_7840,m,1957.0,65.0,c
c_760,m,1980.0,42.0,c
c_7316,f,1984.0,38.0,c
c_6762,f,1976.0,46.0,c
c_1741,f,1967.0,55.0,c
c_3342,m,1957.0,65.0,c
c_5523,f,1970.0,52.0,c
c_4321,f,2004.0,18.0,c
c_5820,f,1936.0,86.0,c
c_95,f,1998.0,24.0,c
c_3419,f,1975.0,47.0,c
c_797,m,1977.0,45.0,c
c_1189,m,1985.0,37.0,c
c_4064,f,1976.0,46.0,c
c_6615,f,1955.0,67.0,c
c_6991,f,1978.0,44.0,c
c_5218,m,1997.0,25.0,c
c_7489,m,1984.0,38.0,c
c_5000,m,2002.0,20.0,c
c_5127,m,1998.0,24.0,c
c_5647,f,1957.0,65.0,c
c_3596,f,1992.0,30.0,c
c_3222,f,1969.0,53.0,c
c_7851,f,1954.0,68.0,c
c_7561,m,1997.0,25.0,c
c_8452,m,1973.0,49.0,c
c_7582,f,1999.0,23.0,c
c_4646,f,1998.0,24.0,c
c_5061,m,1999.0,23.0,c
c_6419,m,1955.0,67.0,c
c_6215,f,1994.0,28.0,c
c_3381,f,1952.0,70.0,c
c_5442,m,1972.0,50.0,c
c_1619,f,2004.0,18.0,c
c_8271,f,1950.0,72.0,c
c_3308,f,1991.0,31.0,c
c_7227,f,1966.0,56.0,c
c_615,m,1970.0,52.0,c
c_7271,f,1974.0,48.0,c
c_6914,f,1975.0,47.0,c
c_6212,m,1995.0,27.0,c
c_3832,m,2002.0,20.0,c
c_4392,m,1982.0,40.0,c
c_3334,m,1979.0,43.0,c
c_6409,m,1978.0,44.0,c
c_8238,f,1982.0,40.0,c
c_5462,f,1964.0,58.0,c
c_6906,m,1986.0,36.0,c
c_7264,f,2002.0,20.0,c
c_7358,f,2004.0,18.0,c
c_3348,f,1958.0,64.0,c
c_2568,f,1970.0,52.0,c
c_2732,f,1964.0,58.0,c
c_8222,m,1992.0,30.0,c
c_4958,m,1999.0,23.0,c
c_4193,m,1945.0,77.0,c
c_280,f,1949.0,73.0,c
c_8595,f,1980.0,42.0,c
c_134,m,1954.0,68.0,c
c_3440,m,1967.0,55.0,c
c_3886,m,1956.0,66.0,c
c_7041,f,1990.0,32.0,c
c_7296,f,2004.0,18.0,c
c_6927,f,1966.0,56.0,c
c_1388,m,1970.0,52.0,c
c_5338,m,1963.0,59.0,c
c_4370,f,1977.0,45.0,c
c_6256,m,1974.0,48.0,c
c_6830,m,1953.0,69.0,c
c_966,f,1981.0,41.0,c
c_2525,m,1982.0,40.0,c
c_1876,m,1983.0,39.0,c
c_67,f,1965.0,57.0,c
c_3188,f,1981.0,41.0,c
c_6464,m,2004.0,18.0,c
c_8449,m,2002.0,20.0,c
c_6061,f,1985.0,37.0,c
c_3756,f,1986.0,36.0,c
c_6267,f,1995.0,27.0,c
c_976,m,1969.0,53.0,c
c_8273,m,1991.0,31.0,c
c_3336,f,1971.0,51.0,c
c_6819,m,1980.0,42.0,c
c_3516,f,1992.0,30.0,c
c_1826,m,1965.0,57.0,c
c_300,f,1995.0,27.0,c
c_6541,m,1983.0,39.0,c
c_5471,f,2004.0,18.0,c
c_3208,f,1955.0,67.0,c
c_3764,m,1992.0,30.0,c
c_8406,f,1990.0,32.0,c
c_365,f,1987.0,35.0,c
c_695,f,1977.0,45.0,c
c_1624,m,1992.0,30.0,c
c_2825,m,1997.0,25.0,c
c_4961,f,1992.0,30.0,c
c_59,m,1976.0,46.0,c
c_3800,f,1954.0,68.0,c
c_352,m,2003.0,19.0,c
c_1194,f,1999.0,23.0,c
c_7465,f,1976.0,46.0,c
c_4174,f,1976.0,46.0,c
c_2439,f,1978.0,44.0,c
c_7383,f,1981.0,41.0,c
c_2025,f,1995.0,27.0,c
c_4022,f,1970.0,52.0,c
c_5273,m,1964.0,58.0,c
c_1335,f,2000.0,22.0,c
c_4328,f,1974.0,48.0,c
c_4610,f,1949.0,73.0,c
c_2393,f,1968.0,54.0,c
c_2688,f,1968.0,54.0,c
c_5741,f,1960.0,62.0,c
c_1282,m,1996.0,26.0,c
c_5181,m,1962.0,60.0,c
c_8172,f,1988.0,34.0,c
c_6887,f,2004.0,18.0,c
c_6470,f,1973.0,49.0,c
c_1563,m,1947.0,75.0,c
c_7277,f,1988.0,34.0,c
c_2583,m,1962.0,60.0,c
c_866,f,1958.0,64.0,c
c_4771,m,1980.0,42.0,c
c_3353,m,1991.0,31.0,c
c_4585,m,1983.0,39.0,c
c_3241,f,2004.0,18.0,c
c_906,f,1964.0,58.0,c
c_2561,m,1984.0,38.0,c
c_6814,m,1993.0,29.0,c
c_3828,f,1992.0,30.0,c
c_4060,m,1957.0,65.0,c
c_8340,f,1977.0,45.0,c
c_1968,f,1997.0,25.0,c
c_1094,f,2004.0,18.0,c
c_7703,m,1960.0,62.0,c
c_5636,f,1989.0,33.0,c
c_3377,f,1981.0,41.0,c
c_8341,m,1958.0,64.0,c
c_1846,f,1987.0,35.0,c
c_1354,m,1994.0,28.0,c
c_3561,m,1991.0,31.0,c
c_3969,f,2000.0,22.0,c
c_4362,m,1967.0,55.0,c
c_8205,f,1980.0,42.0,c
c_5835,f,1991.0,31.0,c
c_8213,f,1978.0,44.0,c
c_3038,m,2002.0,20.0,c
c_7672,m,1991.0,31.0,c
c_1629,f,1991.0,31.0,c
c_4751,m,1978.0,44.0,c
c_475,m,1985.0,37.0,c
c_779,m,1989.0,33.0,c
c_5931,f,1999.0,23.0,c
c_1815,f,1959.0,63.0,c
c_4117,m,1982.0,40.0,c
c_7262,f,1979.0,43.0,c
c_7691,f,1975.0,47.0,c
c_3972,f,1997.0,25.0,c
c_3734,f,1996.0,26.0,c
c_6096,f,1966.0,56.0,c
c_1570,f,1979.0,43.0,c
c_5067,m,1972.0,50.0,c
c_1858,f,1973.0,49.0,c
c_2252,f,2003.0,19.0,c
c_2870,m,1964.0,58.0,c
c_77,m,1992.0,30.0,c
c_6620,m,1989.0,33.0,c
c_8159,m,2004.0,18.0,c
c_7182,f,1955.0,67.0,c
c_3674,f,1982.0,40.0,c
c_8262,f,1992.0,30.0,c
c_7585,m,1994.0,28.0,c
c_1238,f,1959.0,63.0,c
c_5303,f,2002.0,20.0,c
c_7009,m,1984.0,38.0,c
c_1802,f,1953.0,69.0,c
c_1349,f,1979.0,43.0,c
c_5091,f,1995.0,27.0,c
c_8018,f,1965.0,57.0,c
c_1092,f,1972.0,50.0,c
c_379,f,1974.0,48.0,c
c_6454,m,1992.0,30.0,c
c_4792,m,2001.0,21.0,c
c_1043,f,1977.0,45.0,c
c_1704,f,1960.0,62.0,c
c_3280,m,1995.0,27.0,c
c_2398,f,1990.0,32.0,c
c_2339,f,1977.0,45.0,c
c_2934,m,1959.0,63.0,c
c_2141,m,1981.0,41.0,c
c_4650,m,1975.0,47.0,c
c_3012,f,1983.0,39.0,c
c_2860,m,1961.0,61.0,c
c_1475,m,1999.0,23.0,c
c_8168,m,1984.0,38.0,c
c_610,m,1989.0,33.0,c
c_2328,f,1971.0,51.0,c
c_3660,f,1993.0,29.0,c
c_1881,f,1965.0,57.0,c
c_5602,m,1989.0,33.0,c
c_5272,f,1965.0,57.0,c
c_4156,f,1974.0,48.0,c
c_2474,m,1988.0,34.0,c
c_6538,m,1979.0,43.0,c
c_4157,f,1951.0,71.0,c
c_4803,f,1989.0,33.0,c
c_7599,m,1971.0,51.0,c
c_3917,f,1959.0,63.0,c
c_3689,f,1983.0,39.0,c
c_2085,m,2003.0,19.0,c
c_7819,m,1989.0,33.0,c
c_4990,f,1976.0,46.0,c
c_8120,f,1989.0,33.0,c
c_2897,f,1989.0,33.0,c
c_1209,m,1971.0,51.0,c
c_6935,m,1978.0,44.0,c
c_6388,f,1998.0,24.0,c
c_261,f,1963.0,59.0,c
c_3951,f,1978.0,44.0,c
c_7731,m,1968.0,54.0,c
c_7544,f,1994.0,28.0,c
c_8299,m,1969.0,53.0,c
c_7971,m,2004.0,18.0,c
c_5172,m,1955.0,67.0,c
c_5886,f,1969.0,53.0,c
c_3750,f,1959.0,63.0,c
c_5784,f,1953.0,69.0,c
c_5206,m,1982.0,40.0,c
c_738,f,1954.0,68.0,c
c_2304,m,1997.0,25.0,c
c_4648,m,2004.0,18.0,c
c_5185,m,1993.0,29.0,c
c_8276,f,1987.0,35.0,c
c_44,f,1992.0,30.0,c
c_6556,m,1972.0,50.0,c
c_2445,m,1996.0,26.0,c
c_6279,f,1968.0,54.0,c
